stamp_sec,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
1732437236.606947660,3.436553955078125,1.2435823678970337,29.968355178833008,-0.0,0.0,0.6622260350482431,-0.749304129512365,0.3610000014305115,0.0,0.0,0.0,0.0,0.029999999329447746
1732437236.656948805,3.438643455505371,1.2267109155654907,29.967805862426758,-0.0,0.0,0.6624318125932465,-0.7491222154391272,0.3400000035762787,0.0,0.0,0.0,0.0,-0.010999999940395355
1732437236.706941366,3.440803050994873,1.2091954946517944,29.96690559387207,-0.0,0.0,0.6627689510576946,-0.7488239562900503,0.3529999852180481,0.0,0.0,0.0,0.0,-0.017999999225139618
1732437236.756958485,3.442941427230835,1.1917227506637573,29.96465492248535,-0.0,0.0,0.6636112095471239,-0.7480776447424446,0.35199999809265137,0.0,0.0,0.0,0.0,-0.04500000178813934
1732437236.806944847,3.4451115131378174,1.173654317855835,29.962604522705078,-0.0,0.0,0.664377789792771,-0.7473969175947093,0.36399999260902405,0.0,0.0,0.0,0.0,-0.04100000113248825
1732437236.856945992,3.4472737312316895,1.1553329229354858,29.962055206298828,-0.0,0.0,0.6645830434252216,-0.7472144125963244,0.36899998784065247,0.0,0.0,0.0,0.0,-0.010999999940395355
1732437236.906989098,3.4494028091430664,1.1372060775756836,29.961305618286133,-0.0,0.0,0.6648630482247914,-0.7469652783799516,0.36500000953674316,0.0,0.0,0.0,0.0,-0.014999999664723873
1732437236.956980944,3.4515256881713867,1.1190162897109985,29.961456298828125,-0.0,0.0,0.6648067697714135,-0.747015367222187,0.3659999966621399,0.0,0.0,0.0,0.0,0.003000000026077032
1732437237.006948233,3.4535553455352783,1.1016470193862915,29.961456298828125,-0.0,0.0,0.6648067697714135,-0.747015367222187,0.3499999940395355,0.0,0.0,0.0,0.0,0.0
1732437237.056946278,3.455656051635742,1.0836697816848755,29.960556030273438,-0.0,0.0,0.6651429596306861,-0.7467160392369588,0.3619999885559082,0.0,0.0,0.0,0.0,-0.017999999225139618
1732437237.106950760,3.457648515701294,1.0664842128753662,29.962255477905273,-0.0,0.0,0.6645082171780151,-0.7472809574068483,0.34599998593330383,0.0,0.0,0.0,0.0,0.03400000184774399
1732437237.156958818,3.459535598754883,1.0504459142684937,29.965255737304688,-0.0,0.0,0.6633864515393487,-0.7482769647089448,0.3230000138282776,0.0,0.0,0.0,0.0,0.05999999865889549
1732437237.206947803,3.4615490436553955,1.0337656736373901,29.965606689453125,-0.0,0.0,0.6632551366223782,-0.7483933616381364,0.335999995470047,0.0,0.0,0.0,0.0,0.007000000216066837
1732437237.256934881,3.4634716510772705,1.017884612083435,29.966156005859375,-0.0,0.0,0.663049559231993,-0.7485755018715612,0.3199999928474426,0.0,0.0,0.0,0.0,0.010999999940395355
1732437237.306945801,3.465409755706787,1.0019489526748657,29.968006134033203,-0.0,0.0,0.6623567953174557,-0.7491885448248592,0.32100000977516174,0.0,0.0,0.0,0.0,0.03700000047683716
1732437237.356947660,3.4673707485198975,0.9860694408416748,29.96970558166504,-0.0,0.0,0.6617199529240023,-0.7497510946322494,0.3199999928474426,0.0,0.0,0.0,0.0,0.03400000184774399
1732437237.406949759,3.469172239303589,0.9716837406158447,29.970455169677734,-0.0,0.0,0.6614389042379789,-0.749999050639707,0.28999999165534973,0.0,0.0,0.0,0.0,0.014999999664723873
1732437237.456967592,3.4708597660064697,0.9582886099815369,29.97385597229004,-0.0,0.0,0.6601626492569306,-0.7511226774143295,0.27000001072883606,0.0,0.0,0.0,0.0,0.06800000369548798
1732437237.506939173,3.472393751144409,0.9464385509490967,29.97990608215332,-0.0,0.0,0.6578874448049812,-0.7531162659031956,0.23899999260902405,0.0,0.0,0.0,0.0,0.12099999934434891
1732437237.556938648,3.4739389419555664,0.9350433349609375,29.987455368041992,-0.0,0.0,0.655040019794804,-0.7555941850406359,0.23000000417232513,0.0,0.0,0.0,0.0,0.1509999930858612
1732437237.606947899,3.475719451904297,0.9226170182228088,29.99290657043457,-0.0,0.0,0.6529781408175426,-0.7573767540758467,0.25099998712539673,0.0,0.0,0.0,0.0,0.10899999737739563
1732437237.656941652,3.4773459434509277,0.9116904139518738,29.997804641723633,-0.0,0.0,0.6511213417974283,-0.7589736479324671,0.22100000083446503,0.0,0.0,0.0,0.0,0.09799999743700027
1732437237.706976891,3.4789886474609375,0.9010141491889954,30.00405502319336,-0.0,0.0,0.6487462285569998,-0.7610048166293489,0.2160000056028366,0.0,0.0,0.0,0.0,0.125
1732437237.756941319,3.480839967727661,0.8894632458686829,30.007055282592773,-0.0,0.0,0.6476038930925412,-0.7619771634710482,0.23399999737739563,0.0,0.0,0.0,0.0,0.05999999865889549
1732437237.806949854,3.4827990531921387,0.8774702548980713,30.006704330444336,-0.0,0.0,0.6477375918826834,-0.7618635127514785,0.24300000071525574,0.0,0.0,0.0,0.0,-0.007000000216066837
1732437237.856943607,3.4847371578216553,0.8655791282653809,30.00635528564453,-0.0,0.0,0.6478705442662341,-0.7617504564305646,0.2409999966621399,0.0,0.0,0.0,0.0,-0.007000000216066837
1732437237.906940699,3.486743688583374,0.8532413244247437,30.002954483032227,-0.0,0.0,0.6491648884983688,-0.7606477157928632,0.25,0.0,0.0,0.0,0.0,-0.06800000369548798
1732437237.956943274,3.48872447013855,0.840795636177063,29.999954223632812,-0.0,0.0,0.650305227863206,-0.7596730287523599,0.25200000405311584,0.0,0.0,0.0,0.0,-0.05999999865889549
1732437238.006958961,3.4907443523406982,0.8278540968894958,29.995254516601562,-0.0,0.0,0.6520885511270648,-0.7581428107480842,0.2619999945163727,0.0,0.0,0.0,0.0,-0.09399999678134918
1732437238.056946278,3.4927783012390137,0.8144068717956543,29.98920440673828,-0.0,0.0,0.6543789876627895,-0.756166741205551,0.2720000147819519,0.0,0.0,0.0,0.0,-0.12099999934434891
1732437238.106947899,3.494658946990967,0.8014436364173889,29.982954025268555,-0.0,0.0,0.6567389535122995,-0.7541179927170347,0.2619999945163727,0.0,0.0,0.0,0.0,-0.125
1732437238.156955004,3.4965686798095703,0.7876744866371155,29.97635269165039,-0.0,0.0,0.659224463835832,-0.7519462123585435,0.27799999713897705,0.0,0.0,0.0,0.0,-0.13199999928474426
1732437238.206955910,3.4980342388153076,0.7765694260597229,29.976503372192383,-0.0,0.0,0.6591678101335414,-0.7519958763741671,0.2240000069141388,0.0,0.0,0.0,0.0,0.003000000026077032
1732437238.256943226,3.4995601177215576,0.7650216817855835,29.97820281982422,-0.0,0.0,0.6585285834351707,-0.7525557154117344,0.2329999953508377,0.0,0.0,0.0,0.0,0.03400000184774399
1732437238.306943655,3.5010063648223877,0.754217803478241,29.97765350341797,-0.0,0.0,0.6587352541943658,-0.7523748167512547,0.21799999475479126,0.0,0.0,0.0,0.0,-0.010999999940395355
1732437238.356950521,3.5024797916412354,0.7431648969650269,29.978004455566406,-0.0,0.0,0.6586032202740194,-0.7524903974435099,0.22300000488758087,0.0,0.0,0.0,0.0,0.007000000216066837
1732437238.406960249,3.5039968490600586,0.7318146824836731,29.9781551361084,-0.0,0.0,0.6585465255744403,-0.7525400146529306,0.2290000021457672,0.0,0.0,0.0,0.0,0.003000000026077032
1732437238.456969738,3.5055484771728516,0.7202191948890686,29.977806091308594,-0.0,0.0,0.6586778506341259,-0.752425072072966,0.23399999737739563,0.0,0.0,0.0,0.0,-0.007000000216066837
1732437238.506986380,3.50707745552063,0.7087625861167908,29.976505279541016,-0.0,0.0,0.6591670929740883,-0.7519965050052358,0.23100000619888306,0.0,0.0,0.0,0.0,-0.026000000536441803
1732437238.556960821,3.508713722229004,0.6963797807693481,29.97835350036621,-0.0,0.0,0.65847188381473,-0.7526053269978101,0.25,0.0,0.0,0.0,0.0,0.03700000047683716
1732437238.606990099,3.5105416774749756,0.682739794254303,29.978504180908203,-0.0,0.0,0.6584151804566998,-0.7526549343119804,0.2750000059604645,0.0,0.0,0.0,0.0,0.003000000026077032
1732437238.656954288,3.5122487545013428,0.6700158715248108,29.978853225708008,-0.0,0.0,0.658283815284905,-0.7527698310466149,0.25699999928474426,0.0,0.0,0.0,0.0,0.007000000216066837
1732437238.707007170,3.514050006866455,0.6566258072853088,29.978853225708008,-0.0,0.0,0.658283815284905,-0.7527698310466149,0.27000001072883606,0.0,0.0,0.0,0.0,0.0
1732437238.756945610,3.5158753395080566,0.6430563926696777,29.980701446533203,-0.0,0.0,0.6575878918641519,-0.7533778364629932,0.27399998903274536,0.0,0.0,0.0,0.0,0.03700000047683716
1732437238.806945562,3.517801284790039,0.6289368867874146,29.98105239868164,-0.0,0.0,0.6574556819555097,-0.7534932158051695,0.2849999964237213,0.0,0.0,0.0,0.0,0.007000000216066837
1732437238.856945515,3.519698143005371,0.6150681376457214,29.981952667236328,-0.0,0.0,0.6571164422356645,-0.7537890827967347,0.2800000011920929,0.0,0.0,0.0,0.0,0.017999999225139618
1732437238.906948090,3.5216898918151855,0.6006025075912476,29.982702255249023,-0.0,0.0,0.6568338804592436,-0.7540353131524093,0.2919999957084656,0.0,0.0,0.0,0.0,0.014999999664723873
1732437238.956948757,3.5237605571746826,0.5856454372406006,29.98440170288086,-0.0,0.0,0.6561929216456642,-0.7545931682583187,0.3019999861717224,0.0,0.0,0.0,0.0,0.03400000184774399
1732437239.006954432,3.525822401046753,0.5709375739097595,29.984752655029297,-0.0,0.0,0.6560604984968477,-0.7547083027978875,0.296999990940094,0.0,0.0,0.0,0.0,0.007000000216066837
1732437239.056943893,3.5279998779296875,0.5554438829421997,29.986051559448242,-0.0,0.0,0.6555702131972702,-0.7551342235447192,0.31299999356269836,0.0,0.0,0.0,0.0,0.026000000536441803
1732437239.106947184,3.530205249786377,0.5398971438407898,29.985700607299805,-0.0,0.0,0.6557027110925353,-0.755019175031932,0.3140000104904175,0.0,0.0,0.0,0.0,-0.007000000216066837
1732437239.156955242,3.5325732231140137,0.5231620073318481,29.984800338745117,-0.0,0.0,0.6560425046622668,-0.7547239442845706,0.33799999952316284,0.0,0.0,0.0,0.0,-0.017999999225139618
1732437239.206936836,3.5349740982055664,0.5060850381851196,29.98295021057129,-0.0,0.0,0.6567403918770274,-0.7541167400855179,0.3449999988079071,0.0,0.0,0.0,0.0,-0.03700000047683716
1732437239.256997824,3.537332534790039,0.48908185958862305,29.98219871520996,-0.0,0.0,0.6570237031250178,-0.7538699181767956,0.34299999475479126,0.0,0.0,0.0,0.0,-0.014999999664723873
1732437239.306946039,3.5398240089416504,0.47101879119873047,29.982547760009766,-0.0,0.0,0.656892125932515,-0.753984572048965,0.36500000953674316,0.0,0.0,0.0,0.0,0.007000000216066837
1732437239.357021093,3.5424489974975586,0.4520372450351715,29.98329734802246,-0.0,0.0,0.6566094909036507,-0.7542307183185054,0.382999986410141,0.0,0.0,0.0,0.0,0.014999999664723873
1732437239.406976223,3.545133352279663,0.43273237347602844,29.98219871520996,-0.0,0.0,0.6570237031250178,-0.7538699181767956,0.38999998569488525,0.0,0.0,0.0,0.0,-0.02199999988079071
1732437239.456985235,3.5480024814605713,0.4119308292865753,29.980499267578125,-0.0,0.0,0.6576640470759273,-0.7533113573972667,0.41999998688697815,0.0,0.0,0.0,0.0,-0.03400000184774399
1732437239.506949663,3.5508697032928467,0.3908787965774536,29.97825050354004,-0.0,0.0,0.658510640921571,-0.7525714157427598,0.42500001192092896,0.0,0.0,0.0,0.0,-0.04500000178813934
1732437239.556965828,3.5537705421447754,0.3692164421081543,29.979150772094727,-0.0,0.0,0.6581718160286384,-0.7528677577008888,0.43700000643730164,0.0,0.0,0.0,0.0,0.017999999225139618
1732437239.606941223,3.5566961765289307,0.34751829504966736,29.978050231933594,-0.0,0.0,0.6585859969631408,-0.7525054714778264,0.43799999356269836,0.0,0.0,0.0,0.0,-0.02199999988079071
1732437239.657002926,3.5597846508026123,0.32441914081573486,29.978599548339844,-0.0,0.0,0.6583792903241835,-0.7526863291386555,0.4659999907016754,0.0,0.0,0.0,0.0,0.010999999940395355
1732437239.706953287,3.5627052783966064,0.3026673197746277,29.979148864746094,-0.0,0.0,0.6581725340189832,-0.7528671300189896,0.4390000104904175,0.0,0.0,0.0,0.0,0.010999999940395355
1732437239.756973505,3.5658786296844482,0.2791309654712677,29.981199264526367,-0.0,0.0,0.6574003489741119,-0.7535414926656102,0.4749999940395355,0.0,0.0,0.0,0.0,0.04100000113248825
1732437239.806955099,3.5689857006073,0.25643786787986755,29.98270034790039,-0.0,0.0,0.6568345995630568,-0.7540346867464646,0.4580000042915344,0.0,0.0,0.0,0.0,0.029999999329447746
1732437239.856963873,3.572249412536621,0.23286427557468414,29.985700607299805,-0.0,0.0,0.6557027110925353,-0.755019175031932,0.47600001096725464,0.0,0.0,0.0,0.0,0.05999999865889549
1732437239.906949282,3.5755207538604736,0.20974668860435486,29.989099502563477,-0.0,0.0,0.654418649286601,-0.7561324166215205,0.46700000762939453,0.0,0.0,0.0,0.0,0.06800000369548798
1732437239.956956387,3.5788567066192627,0.1867353469133377,29.991350173950195,-0.0,0.0,0.653567332297426,-0.7568683783549329,0.4650000035762787,0.0,0.0,0.0,0.0,0.04500000178813934
1732437240.006953001,3.5822370052337646,0.16378244757652283,29.99489974975586,-0.0,0.0,0.6522230228341968,-0.7580271291220538,0.46399998664855957,0.0,0.0,0.0,0.0,0.07100000232458115
1732437240.056957245,3.585683584213257,0.14094184339046478,29.996599197387695,-0.0,0.0,0.6515786737445173,-0.7585810648317923,0.4620000123977661,0.0,0.0,0.0,0.0,0.03400000184774399
1732437240.106950760,3.5892369747161865,0.11766168475151062,29.997148513793945,-0.0,0.0,0.6513702986583335,-0.758759997644679,0.47099998593330383,0.0,0.0,0.0,0.0,0.010999999940395355
1732437240.156971931,3.592902421951294,0.0937359631061554,29.99544906616211,-0.0,0.0,0.6520147998666939,-0.7582062389315951,0.48399999737739563,0.0,0.0,0.0,0.0,-0.03400000184774399
1732437240.206947327,3.5968399047851562,0.0677393227815628,29.995298385620117,-0.0,0.0,0.6520719214796828,-0.7581571138080776,0.5260000228881836,0.0,0.0,0.0,0.0,-0.003000000026077032
1732437240.256957293,3.600468158721924,0.04376066103577614,29.992298126220703,-0.0,0.0,0.6532085213489367,-0.757178068645108,0.48500001430511475,0.0,0.0,0.0,0.0,-0.05999999865889549
1732437240.306949854,3.6045448780059814,0.016259191557765007,29.991947174072266,-0.0,0.0,0.653341377926475,-0.7570634345212659,0.5559999942779541,0.0,0.0,0.0,0.0,-0.007000000216066837
1732437240.356960058,3.608494520187378,-0.010449601337313652,29.993446350097656,-0.0,0.0,0.6527737087538181,-0.7575529586502752,0.5400000214576721,0.0,0.0,0.0,0.0,0.029999999329447746
1732437240.406950474,3.6124401092529297,-0.0368567630648613,29.993446350097656,-0.0,0.0,0.6527737087538181,-0.7575529586502752,0.5339999794960022,0.0,0.0,0.0,0.0,0.0
1732437240.456995249,3.616342067718506,-0.06297274678945541,29.992897033691406,-0.0,0.0,0.6529817522639101,-0.757373640424826,0.527999997138977,0.0,0.0,0.0,0.0,-0.010999999940395355
1732437240.506951094,3.620169162750244,-0.08868297189474106,29.989898681640625,-0.0,0.0,0.6541164544450819,-0.7563938550941534,0.5199999809265137,0.0,0.0,0.0,0.0,-0.05999999865889549
1732437240.557000399,3.623919725418091,-0.11440955847501755,29.993297576904297,-0.0,0.0,0.6528300587341469,-0.7575043989398149,0.5199999809265137,0.0,0.0,0.0,0.0,0.06800000369548798
1732437240.606953859,3.6276328563690186,-0.13928620517253876,29.99439811706543,-0.0,0.0,0.6524131279110069,-0.7578635170856136,0.503000020980835,0.0,0.0,0.0,0.0,0.02199999988079071
1732437240.656919241,3.631258487701416,-0.16339458525180817,29.99834442138672,-0.0,0.0,0.6509164788159202,-0.7591493513175676,0.4880000054836273,0.0,0.0,0.0,0.0,0.07900000363588333
1732437240.706909657,3.634882926940918,-0.1868656575679779,30.00079345703125,-0.0,0.0,0.6499863991314725,-0.7599458407966335,0.4749999940395355,0.0,0.0,0.0,0.0,0.04899999871850014
1732437240.756957531,3.6383583545684814,-0.2090112715959549,30.002845764160156,-0.0,0.0,0.6492062359200761,-0.7606124264318106,0.4480000138282776,0.0,0.0,0.0,0.0,0.04100000113248825
1732437240.807097435,3.6418557167053223,-0.23100203275680542,30.004150390625,-0.0,0.0,0.6487099402820604,-0.761035750394977,0.4440000057220459,0.0,0.0,0.0,0.0,0.026000000536441803
1732437240.857099056,3.6451568603515625,-0.2515857219696045,30.005050659179688,-0.0,0.0,0.6483673062950078,-0.7613276798644296,0.4169999957084656,0.0,0.0,0.0,0.0,0.017999999225139618
1732437240.907095671,3.6484358310699463,-0.27191445231437683,30.005399703979492,-0.0,0.0,0.6482344276878725,-0.761440822887883,0.41200000047683716,0.0,0.0,0.0,0.0,0.007000000216066837
1732437240.957099915,3.6515235900878906,-0.2910156548023224,30.00724983215332,-0.0,0.0,0.6475297688675701,-0.7620401553922937,0.3869999945163727,0.0,0.0,0.0,0.0,0.03700000047683716
1732437241.007107735,3.6545846462249756,-0.3097307085990906,30.010251998901367,-0.0,0.0,0.6463851539660411,-0.7630112926636783,0.3790000081062317,0.0,0.0,0.0,0.0,0.05999999865889549
1732437241.057098389,3.6575100421905518,-0.3272858262062073,30.018550872802734,-0.0,0.0,0.6432135311340358,-0.7656868507203743,0.35600000619888306,0.0,0.0,0.0,0.0,0.16599999368190765
1732437241.107102156,3.660374402999878,-0.3436373472213745,30.02950096130371,-0.0,0.0,0.6390117421928951,-0.7691969795439922,0.3319999873638153,0.0,0.0,0.0,0.0,0.21899999678134918
1732437241.157071829,3.663360834121704,-0.35965079069137573,30.038394927978516,-0.0,0.0,0.6355848288864774,-0.7720310390711939,0.32600000500679016,0.0,0.0,0.0,0.0,0.17800000309944153
1732437241.207071781,3.666069269180298,-0.373490571975708,30.04649543762207,-0.0,0.0,0.6324527017582972,-0.7745989801430353,0.28200000524520874,0.0,0.0,0.0,0.0,0.16200000047683716
1732437241.257143974,3.668768882751465,-0.3867153525352478,30.05364418029785,-0.0,0.0,0.629679963116053,-0.7768546479555659,0.27000001072883606,0.0,0.0,0.0,0.0,0.14300000667572021
1732437241.307063103,3.6715633869171143,-0.39992278814315796,30.058944702148438,-0.0,0.0,0.6276188866102597,-0.7785207339371881,0.27000001072883606,0.0,0.0,0.0,0.0,0.10599999874830246
1732437241.357071638,3.673865556716919,-0.4105254113674164,30.059293746948242,-0.0,0.0,0.6274830077460596,-0.7786302556348286,0.21699999272823334,0.0,0.0,0.0,0.0,0.007000000216066837
1732437241.407077312,3.676225185394287,-0.42137420177459717,30.053842544555664,-0.0,0.0,0.6296029099212337,-0.7769170971337386,0.22200000286102295,0.0,0.0,0.0,0.0,-0.10899999737739563
1732437241.457116842,3.6783607006073,-0.4314570724964142,30.047039031982422,-0.0,0.0,0.6322421445815067,-0.7747708503906023,0.20600000023841858,0.0,0.0,0.0,0.0,-0.13600000739097595
1732437241.507074594,3.680384874343872,-0.44134581089019775,30.047189712524414,-0.0,0.0,0.6321837713413809,-0.7748184814862049,0.20200000703334808,0.0,0.0,0.0,0.0,0.003000000026077032
1732437241.557113171,3.682201862335205,-0.45021578669548035,30.042688369750977,-0.0,0.0,0.6339260304856743,-0.7733936823330508,0.1809999942779541,0.0,0.0,0.0,0.0,-0.09000000357627869
1732437241.607103348,3.6842918395996094,-0.4606565535068512,30.04703712463379,-0.0,0.0,0.6322428834602803,-0.774770247437155,0.21299999952316284,0.0,0.0,0.0,0.0,0.08699999749660492
1732437241.657108068,3.6860764026641846,-0.46937453746795654,30.052886962890625,-0.0,0.0,0.6299740419095895,-0.7766161899677954,0.17800000309944153,0.0,0.0,0.0,0.0,0.11699999868869781
1732437241.707033634,3.6874260902404785,-0.47577765583992004,30.057981491088867,-0.0,0.0,0.6279937537001016,-0.7782183789359232,0.13099999725818634,0.0,0.0,0.0,0.0,0.10199999809265137
1732437241.757114887,3.6888110637664795,-0.48218634724617004,30.058881759643555,-0.0,0.0,0.6276433873219949,-0.778500981599235,0.13099999725818634,0.0,0.0,0.0,0.0,0.017999999225139618
1732437241.807125568,3.689988851547241,-0.4876125752925873,30.060583114624023,-0.0,0.0,0.6269809070429536,-0.7790346219543745,0.11100000143051147,0.0,0.0,0.0,0.0,0.03400000184774399
1732437241.857070208,3.6910884380340576,-0.49263742566108704,30.063030242919922,-0.0,0.0,0.6260272391179684,-0.7798011899723762,0.10300000011920929,0.0,0.0,0.0,0.0,0.04899999871850014
1732437241.907046795,3.692579984664917,-0.49937406182289124,30.0643310546875,-0.0,0.0,0.6255199194581212,-0.7802081968046128,0.1379999965429306,0.0,0.0,0.0,0.0,0.026000000536441803
1732437241.957141876,3.6936793327331543,-0.5043090581893921,30.069988250732422,-0.0,0.0,0.6233105246580363,-0.7819744176445439,0.10100000351667404,0.0,0.0,0.0,0.0,0.11299999803304672
1732437242.007073879,3.6953952312469482,-0.5118110775947571,30.076583862304688,-0.0,0.0,0.6207283401623144,-0.7840257187869146,0.15399999916553497,0.0,0.0,0.0,0.0,0.13199999928474426
1732437242.057065010,3.697298049926758,-0.5198851823806763,30.089826583862305,-0.0,0.0,0.6155234538854572,-0.7881185683112139,0.16599999368190765,0.0,0.0,0.0,0.0,0.26499998569488525
1732437242.107039928,3.6996352672576904,-0.5292454361915588,30.100574493408203,-0.0,0.0,0.6112792727796277,-0.7914149674285984,0.19300000369548798,0.0,0.0,0.0,0.0,0.2150000035762787
1732437242.157117128,3.702139377593994,-0.5388345718383789,30.10948371887207,-0.0,0.0,0.6077477722761514,-0.7941301186161971,0.1979999989271164,0.0,0.0,0.0,0.0,0.17800000309944153
1732437242.207059860,3.7037582397460938,-0.5448150038719177,30.097393035888672,-0.0,0.0,0.61253742540242,-0.7904415870141037,0.12399999797344208,0.0,0.0,0.0,0.0,-0.24199999868869781
1732437242.257142782,3.7060070037841797,-0.553539514541626,30.097944259643555,-0.0,0.0,0.612319547050618,-0.7906103795800596,0.18000000715255737,0.0,0.0,0.0,0.0,0.010999999940395355
1732437242.307060957,3.7069315910339355,-0.5571185946464539,30.09020233154297,-0.0,0.0,0.6153753761613263,-0.7882341951566845,0.07400000095367432,0.0,0.0,0.0,0.0,-0.1550000011920929
1732437242.357084274,3.707465171813965,-0.5592523217201233,30.087203979492188,-0.0,0.0,0.6165563859896498,-0.7873107537023624,0.04399999976158142,0.0,0.0,0.0,0.0,-0.05999999865889549
1732437242.407040834,3.70784854888916,-0.5608053803443909,30.088903427124023,-0.0,0.0,0.6158871667859427,-0.7878343720531521,0.03200000151991844,0.0,0.0,0.0,0.0,0.03400000184774399
1732437242.457083464,3.7087903022766113,-0.5645914077758789,30.085702896118164,-0.0,0.0,0.6171471218184069,-0.7868477807246179,0.07800000160932541,0.0,0.0,0.0,0.0,-0.06400000303983688
1732437242.507074833,3.7097668647766113,-0.5685725808143616,30.080053329467773,-0.0,0.0,0.6193673311224387,-0.7851013368593046,0.0820000022649765,0.0,0.0,0.0,0.0,-0.11299999803304672
1732437242.557080507,3.711059093475342,-0.5739713907241821,30.087404251098633,-0.0,0.0,0.616477544903913,-0.7873724891239494,0.11100000143051147,0.0,0.0,0.0,0.0,0.1469999998807907
1732437242.607045174,3.7121262550354004,-0.5782896876335144,30.09210205078125,-0.0,0.0,0.6146263868354505,-0.7888183597036768,0.08900000154972076,0.0,0.0,0.0,0.0,0.09399999678134918
1732437242.657085180,3.7140464782714844,-0.5859063863754272,30.093603134155273,-0.0,0.0,0.614034172715142,-0.789279440209886,0.15700000524520874,0.0,0.0,0.0,0.0,0.029999999329447746
1732437242.707069635,3.7159643173217773,-0.5934650897979736,30.1009521484375,-0.0,0.0,0.6111298209613257,-0.7915303796644687,0.15600000321865082,0.0,0.0,0.0,0.0,0.1469999998807907
1732437242.757097483,3.7183427810668945,-0.6025587320327759,30.10660171508789,-0.0,0.0,0.6088914838937086,-0.7932535287294458,0.18799999356269836,0.0,0.0,0.0,0.0,0.11299999803304672
1732437242.807089329,3.7207484245300293,-0.6115487217903137,30.11415672302246,-0.0,0.0,0.6058906283739762,-0.7955479535820503,0.1860000044107437,0.0,0.0,0.0,0.0,0.1509999930858612
1732437242.857076645,3.72363018989563,-0.6220011115074158,30.12055206298828,-0.0,0.0,0.6033436352566391,-0.7974813212830151,0.21699999272823334,0.0,0.0,0.0,0.0,0.12800000607967377
1732437242.907088757,3.726935625076294,-0.6336972117424011,30.12850570678711,-0.0,0.0,0.6001674314658085,-0.79987439902008,0.24300000071525574,0.0,0.0,0.0,0.0,0.1589999943971634
1732437242.957079887,3.730527639389038,-0.6460319757461548,30.135303497314453,-0.0,0.0,0.5974452806835568,-0.8019096810669802,0.25699999928474426,0.0,0.0,0.0,0.0,0.13600000739097595
1732437243.007091284,3.7344627380371094,-0.6592106223106384,30.144556045532227,-0.0,0.0,0.5937290465480024,-0.8046650354558722,0.2750000059604645,0.0,0.0,0.0,0.0,0.1850000023841858
1732437243.057064295,3.73909068107605,-0.6742018461227417,30.15399932861328,-0.0,0.0,0.5899231025520301,-0.8074594312257347,0.3140000104904175,0.0,0.0,0.0,0.0,0.1889999955892563
1732437243.107068539,3.7439382076263428,-0.6893938183784485,30.16569709777832,-0.0,0.0,0.5851903020167897,-0.8108959923599934,0.3190000057220459,0.0,0.0,0.0,0.0,0.23399999737739563
1732437243.157093287,3.7495980262756348,-0.706440806388855,30.177804946899414,-0.0,0.0,0.5802705052586891,-0.8144238090373007,0.35899999737739563,0.0,0.0,0.0,0.0,0.24199999868869781
1732437243.207069397,3.7558202743530273,-0.7244490385055542,30.18990707397461,-0.0,0.0,0.5753317817406439,-0.8179201311369809,0.38100001215934753,0.0,0.0,0.0,0.0,0.24199999868869781
1732437243.257078409,3.7626473903656006,-0.7434598207473755,30.203706741333008,-0.0,0.0,0.569674618593458,-0.8218703236705887,0.40400001406669617,0.0,0.0,0.0,0.0,0.2759999930858612
1732437243.307138920,3.7699170112609863,-0.7628567814826965,30.218467712402344,-0.0,0.0,0.5635933561629708,-0.8260523766014832,0.414000004529953,0.0,0.0,0.0,0.0,0.29499998688697815
1732437243.357079744,3.7775321006774902,-0.7822974324226379,30.232454299926758,-0.0,0.0,0.5578027947807853,-0.8299735189358424,0.4180000126361847,0.0,0.0,0.0,0.0,0.2800000011920929
1732437243.407052279,3.78574275970459,-0.80242520570755,30.24209976196289,-0.0,0.0,0.5537935843822895,-0.8326539892998868,0.4350000023841858,0.0,0.0,0.0,0.0,0.19300000369548798
1732437243.457103014,3.7952654361724854,-0.8251398801803589,30.25726890563965,-0.0,0.0,0.5474623923189562,-0.8368302868541538,0.492000013589859,0.0,0.0,0.0,0.0,0.30300000309944153
1732437243.507088423,3.803992748260498,-0.8451029062271118,30.27276039123535,-0.0,0.0,0.5409641621260911,-0.8410456440022838,0.4359999895095825,0.0,0.0,0.0,0.0,0.3100000023841858
1732437243.557055235,3.8131744861602783,-0.8652492761611938,30.286354064941406,-0.0,0.0,0.5352352607013391,-0.8447030340314693,0.4429999887943268,0.0,0.0,0.0,0.0,0.2720000147819519
1732437243.607028484,3.8219287395477295,-0.8837854862213135,30.304153442382812,-0.0,0.0,0.527696569504648,-0.8494329464607705,0.4099999964237213,0.0,0.0,0.0,0.0,0.35600000619888306
1732437243.657083511,3.829972743988037,-0.9000611901283264,30.326509475708008,-0.0,0.0,0.5181688246167792,-0.8552783577264571,0.3630000054836273,0.0,0.0,0.0,0.0,0.44699999690055847
1732437243.707053900,3.8366873264312744,-0.9129152894020081,30.34996223449707,-0.0,0.0,0.5081041101921279,-0.861295659576818,0.28999999165534973,0.0,0.0,0.0,0.0,0.4690000116825104
1732437243.757082939,3.845518112182617,-0.9288957715034485,30.373823165893555,-0.0,0.0,0.49779253530641093,-0.8672961384632216,0.36500000953674316,0.0,0.0,0.0,0.0,0.47699999809265137
